ERR unknown command (type 'help')
OK mode=LOG
ERR unknown command (type 'help')
M,1273618,W,41,START
OK start
S,1496669,7,187,365
S,1496679,-1,173,345
S,1496689,-6,169,329
S,1496699,-4,151,315
S,1496709,-6,137,300
S,1496719,1,127,297
S,1496729,16,132,297
S,1496739,27,136,297
S,1496749,43,150,292
S,1496759,42,146,286
S,1496769,34,144,272
S,1496779,29,146,261
S,1496789,26,149,246
S,1496799,31,150,251
S,1496809,50,155,249
S,1496819,58,149,271
S,1496829,55,126,276
S,1496839,64,119,288
S,1496849,69,118,289
S,1496859,68,125,281
S,1496869,72,129,276
S,1496879,60,129,283
S,1496889,46,114,267
S,1496899,39,106,260
S,1496909,35,94,257
S,1496919,40,76,256
S,1496929,47,56,267
S,1496939,55,28,281
S,1496949,56,10,293
S,1496959,50,-1,294
S,1496969,43,-13,294
S,1496979,41,-19,297
S,1496989,34,-29,294
S,1496999,17,-34,280
S,1497009,11,-10,236
S,1497019,8,24,214
S,1497029,0,-7,221
S,1497039,-10,-14,225
S,1497049,-3,-64,259
S,1497059,-1,-34,221
S,1497069,3,-52,233
S,1497079,2,-65,240
S,1497089,16,-80,272
S,1497099,7,-114,285
S,1497109,-2,-99,279
S,1497119,-2,-72,250
S,1497129,-10,-64,239
S,1497139,-19,-80,228
S,1497149,-22,-79,225
S,1497159,-18,-118,233
S,1497169,-2,-138,251
S,1497179,13,-160,272
S,1497189,29,-195,299
S,1497199,40,-216,308
S,1497209,34,-215,314
S,1497219,13,-211,292
S,1497229,-5,-191,271
S,1497239,-7,-167,248
S,1497249,-11,-149,235
S,1497259,-11,-143,233
S,1497269,2,-154,256
S,1497279,15,-157,276
S,1497289,11,-149,285
S,1497299,5,-137,286
S,1497309,0,-120,280
S,1497319,-3,-101,271
S,1497329,-10,-90,260
S,1497339,-15,-84,249
S,1497349,-14,-81,246
S,1497359,-12,-82,247
S,1497369,-14,-81,246
S,1497379,-13,-86,254
S,1497389,-2,-77,262
S,1497399,4,-76,275
S,1497409,2,-80,276
S,1497419,-3,-77,274
S,1497429,-7,-75,271
S,1497439,-11,-68,268
S,1497453,-16,-59,260
S,1497459,-20,-50,252
S,1497469,-24,-45,252
S,1497479,-29,-41,253
S,1497489,-23,-37,260
S,1497499,-14,-34,265
S,1497509,-12,-32,270
S,1497519,-10,-33,276
S,1497529,-12,-33,279
S,1497539,-12,-35,279
S,1497549,-14,-34,278
S,1497559,-14,-35,277
S,1497569,-14,-39,278
S,1497579,-11,-46,280
S,1497589,-11,-59,281
M,1497589,SLOPE,69,END
OK end
M,1501808,SLOPE,70,START
OK start
S,1501809,-42,30,237
S,1501819,-41,46,224
S,1501829,-47,53,219
S,1501839,-62,52,207
S,1501849,-74,39,197
S,1501859,-75,21,202
S,1501869,-71,2,201
S,1501879,-73,-11,198
S,1501889,-69,-9,193
S,1501899,-68,-6,195
S,1501909,-73,-2,195
S,1501919,-82,-4,189
S,1501929,-93,3,178
S,1501939,-101,2,166
S,1501949,-108,2,155
S,1501959,-113,1,151
S,1501969,-113,-2,156
S,1501979,-116,-9,167
S,1501989,-122,-17,174
S,1501999,-119,-6,175
S,1502009,-111,7,173
S,1502019,-116,11,168
S,1502029,-123,13,159
S,1502039,-128,12,150
S,1502049,-126,11,154
S,1502059,-121,-2,165
S,1502069,-115,-12,179
S,1502079,-120,-23,179
S,1502089,-119,-33,184
S,1502099,-112,-32,188
S,1502109,-108,-16,178
S,1502119,-114,-13,166
S,1502129,-117,-16,164
S,1502139,-111,-22,170
S,1502149,-98,-25,181
S,1502159,-87,-27,188
S,1502169,-90,-52,206
S,1502179,-100,-81,216
S,1502189,-104,-83,208
S,1502199,-100,-71,193
S,1502209,-90,-60,184
S,1502219,-78,-51,174
S,1502229,-59,-41,167
S,1502239,-35,-32,177
S,1502249,-31,-50,209
S,1502259,-37,-73,221
S,1502269,-46,-84,236
S,1502279,-46,-86,230
S,1502289,-48,-67,214
S,1502299,-46,-43,201
S,1502309,-36,-20,180
S,1502319,-29,-3,173
S,1502329,-26,-4,166
S,1502339,-40,-12,199
S,1502349,-64,-61,249
S,1502359,-53,-60,270
S,1502369,-38,-29,273
S,1502379,-52,-7,243
S,1502389,-77,29,208
S,1502399,-66,31,188
S,1502409,-62,52,172
S,1502419,-58,44,173
S,1502429,-56,15,218
S,1502439,-82,-58,287
S,1502449,-90,-59,307
S,1502459,-87,-19,298
S,1502469,-86,17,287
S,1502479,-74,65,270
S,1502489,-56,81,269
S,1502499,-51,83,266
S,1502509,-38,81,271
S,1502519,-20,84,291
S,1502529,-15,74,322
S,1502539,-30,63,353
S,1502549,-57,62,374
S,1502559,-79,61,357
S,1502569,-84,77,337
S,1502579,-75,91,333
S,1502589,-54,125,327
S,1502599,-51,139,329
S,1502609,-46,152,327
S,1502619,-37,150,342
S,1502629,-25,150,347
S,1502639,-20,139,360
S,1502649,-32,137,369
S,1502659,-47,142,358
S,1502669,-62,158,336
S,1502679,-68,178,339
S,1502689,-64,187,319
S,1502699,-25,203,327
S,1502709,-14,205,344
S,1502719,-21,187,347
S,1502729,-19,172,342
S,1502739,-2,155,338
S,1502749,4,138,332
S,1502759,-10,128,333
S,1502769,24,108,254
S,1502779,31,145,286
S,1502789,6,129,291
S,1502799,3,120,272
S,1502809,19,118,271
S,1502819,13,115,259
S,1502829,15,99,254
S,1502839,20,104,255
S,1502849,20,110,252
S,1502859,28,117,247
S,1502869,34,117,241
S,1502879,21,105,248
S,1502889,19,103,239
S,1502899,21,111,252
S,1502909,28,105,260
S,1502919,27,97,273
S,1502929,20,91,270
S,1502939,10,87,269
S,1502949,7,83,261
S,1502959,11,82,266
S,1502969,7,68,271
S,1502979,9,56,281
S,1502989,23,43,293
S,1502999,26,22,302
S,1503009,19,6,300
S,1503019,6,-3,293
S,1503029,-9,-2,284
S,1503039,-28,-1,273
S,1503049,-37,6,262
S,1503059,-32,17,257
S,1503069,-16,22,259
S,1503079,-7,61,238
S,1503089,1,27,265
S,1503099,-8,4,255
S,1503109,-12,0,260
S,1503119,-7,-10,271
S,1503129,-18,-37,284
S,1503139,-29,-48,291
S,1503149,-27,-55,298
S,1503159,-12,-36,285
S,1503169,-1,0,277
S,1503179,-12,8,255
S,1503189,-36,12,233
S,1503199,-54,15,211
S,1503209,-57,12,206
S,1503219,-42,-19,235
S,1503229,-32,-59,266
S,1503239,-9,-70,281
S,1503249,14,-67,288
S,1503259,31,-56,286
S,1503269,18,-64,284
S,1503279,2,-65,278
S,1503289,-9,-61,277
S,1503299,-16,-59,266
S,1503309,-17,-66,264
S,1503319,-23,-80,262
S,1503329,-24,-95,260
S,1503339,-21,-100,262
S,1503349,-3,-97,266
S,1503359,15,-94,286
S,1503369,13,-100,297
S,1503379,10,-100,303
S,1503389,12,-88,305
S,1503399,17,-82,306
S,1503409,8,-88,305
S,1503419,0,-74,290
S,1503429,-2,-65,288
S,1503439,-5,-57,280
S,1503449,-13,-47,272
S,1503459,-14,-34,268
S,1503469,-9,-21,266
S,1503483,-9,-15,270
S,1503489,-9,-15,270
S,1503499,-3,-14,274
S,1503509,-4,-12,275
S,1503519,-7,-8,272
S,1503529,-12,-5,272
S,1503539,-17,0,267
S,1503549,-20,7,268
S,1503559,-16,19,268
S,1503569,-9,24,274
S,1503579,-9,26,275
S,1503589,-10,25,272
S,1503599,-13,21,269
S,1503609,-13,16,270
M,1503609,SLOPE,70,END
OK end
M,1511668,UNK,71,START
OK start
S,1511669,-76,12,233
S,1511679,-39,-10,236
S,1511689,-76,-27,300
S,1511699,-70,-43,311
S,1511709,-43,-52,329
S,1511719,-36,-45,335
S,1511729,-40,-51,367
S,1511739,-30,-95,393
S,1511749,-25,-89,301
S,1511759,-63,-28,228
S,1511769,-60,-58,244
S,1511779,-57,-60,237
S,1511789,-64,-25,248
S,1511799,-74,-40,283
S,1511809,-56,-76,322
S,1511819,-89,-46,304
S,1511829,-98,165,-35
S,1511839,28,-319,493
S,1511849,-15,-321,441
S,1511859,-117,-74,352
S,1511869,-89,-165,439
S,1511879,-66,-131,441
S,1511889,-98,-46,383
S,1511899,-66,-52,366
S,1511909,19,-98,200
S,1511919,-21,-54,167
S,1511929,-20,1,104
S,1511939,4,-7,98
S,1511949,-40,0,91
S,1511959,-71,-15,150
S,1511969,-67,-61,213
S,1511979,-78,-80,223
S,1511989,-64,-75,259
S,1511999,-58,-80,293
S,1512009,-70,-104,323
S,1512019,-67,-117,265
S,1512029,-49,-149,185
S,1512039,-57,-85,114
S,1512049,-49,-54,104
S,1512059,-59,-55,125
S,1512069,-67,-89,141
S,1512079,-80,-121,174
S,1512089,-87,-113,192
S,1512099,-105,-115,331
S,1512109,-50,-134,366
S,1512119,-63,-149,348
S,1512129,-74,-190,298
S,1512139,-88,-200,322
S,1512149,-102,-197,318
S,1512159,-91,-215,308
S,1512169,-98,-225,274
S,1512179,-108,-207,228
S,1512189,-88,-165,200
S,1512199,-74,-116,230
S,1512209,-77,-100,286
S,1512219,-72,-90,265
S,1512229,-73,-91,239
S,1512239,-85,-85,236
S,1512249,-87,-77,240
S,1512259,-75,-104,298
S,1512269,-99,-80,265
S,1512279,-119,-83,232
S,1512289,-139,-85,219
S,1512299,-157,-59,202
S,1512309,-158,-51,208
S,1512319,-148,-71,256
S,1512329,-133,-33,284
S,1512339,-113,18,227
S,1512349,-105,17,218
S,1512359,-108,13,243
S,1512369,-123,27,247
S,1512379,-130,32,240
S,1512389,-132,29,232
S,1512399,-131,29,219
S,1512409,-139,38,207
S,1512419,-142,37,190
S,1512429,-146,28,190
S,1512439,-143,21,171
S,1512449,-141,18,159
S,1512459,-139,9,160
S,1512469,-121,20,212
S,1512479,-116,88,213
S,1512489,-111,112,173
S,1512499,-134,53,236
S,1512509,-159,46,237
S,1512519,-178,41,221
S,1512529,-189,32,221
S,1512539,-155,23,222
S,1512549,-172,50,224
S,1512559,-164,39,249
S,1512569,-164,72,238
S,1512579,-178,98,224
S,1512589,-157,65,229
S,1512599,-166,50,270
S,1512609,-174,49,254
S,1512619,-185,66,230
S,1512629,-174,67,225
S,1512639,-157,61,206
S,1512649,-165,61,231
S,1512659,-169,82,253
S,1512669,-173,109,258
S,1512679,-185,134,266
S,1512689,-194,136,259
S,1512699,-187,69,259
S,1512709,-199,15,249
S,1512719,-190,12,217
S,1512729,-157,41,196
S,1512739,-132,70,174
S,1512749,-107,86,153
S,1512759,-96,101,132
S,1512769,-90,84,132
S,1512779,-96,63,149
S,1512789,-129,94,145
S,1512799,-90,24,178
S,1512809,-125,47,176
S,1512819,-139,50,185
S,1512829,-134,56,192
S,1512839,-119,51,234
S,1512849,-71,44,238
S,1512859,-71,54,256
S,1512869,-27,-27,319
S,1512879,-11,-60,208
S,1512889,-90,-99,197
S,1512899,-193,-76,233
S,1512909,-116,-126,331
S,1512919,-100,-108,353
S,1512929,-84,-134,350
S,1512939,-67,-163,322
S,1512949,-73,-184,264
S,1512959,-86,-215,220
S,1512969,-96,-201,171
S,1512979,-90,-139,171
S,1512989,-86,-115,191
S,1512999,-79,-113,191
S,1513009,-68,-89,161
S,1513019,-50,-96,154
S,1513029,-35,-138,167
S,1513039,-37,-153,194
S,1513049,-34,-139,200
S,1513059,-20,-117,210
S,1513069,-33,-103,230
S,1513079,-66,-107,240
S,1513089,-57,-121,264
S,1513099,-59,-140,300
S,1513109,-56,-134,286
S,1513119,-67,-116,297
S,1513129,-52,-76,282
S,1513139,-65,-62,248
S,1513149,-56,-77,245
S,1513159,-50,-69,241
S,1513169,-23,-48,240
S,1513179,-54,-16,246
S,1513189,-65,-44,303
S,1513199,-82,-46,286
S,1513209,-91,-46,253
S,1513219,-110,-54,253
S,1513229,-118,-45,271
S,1513239,-105,-24,266
S,1513249,-96,-22,305
S,1513259,-93,-31,316
S,1513269,-104,-8,283
S,1513279,-125,-10,286
S,1513289,-145,-29,287
S,1513299,-146,4,237
S,1513309,-124,27,182
S,1513319,-108,20,189
S,1513329,-80,6,212
S,1513339,-68,64,237
S,1513349,-54,89,250
S,1513359,-101,91,284
S,1513369,-136,78,282
S,1513379,-141,71,267
S,1513389,-125,84,250
S,1513399,-114,87,243
S,1513409,-101,98,255
S,1513419,-87,112,247
S,1513429,-81,112,241
S,1513439,-78,105,222
S,1513449,-91,114,226
S,1513459,-93,124,210
S,1513469,-100,103,188
M,1513469,UNK,71,END
OK end
ERR start {W|RING|SLOPE|UNK}
M,1527138,UNK,72,START
OK start
S,1527140,-64,-13,264
S,1527149,-62,-14,266
S,1527159,-65,-13,266
S,1527169,-61,-14,261
S,1527179,-62,-14,262
S,1527189,-62,-16,264
S,1527199,-62,-15,268
S,1527209,-59,-14,265
S,1527219,-63,-15,265
S,1527229,-66,-17,271
S,1527239,-63,-19,267
S,1527249,-67,-12,265
S,1527259,-66,-16,270
S,1527269,-65,-17,273
S,1527279,-65,-8,270
S,1527289,-50,-8,268
S,1527299,-58,-7,260
S,1527309,-68,0,277
S,1527319,-84,-7,282
S,1527329,-94,-57,290
S,1527339,-108,-60,305
S,1527349,-118,-5,334
S,1527359,-108,57,324
S,1527369,-107,36,360
S,1527379,-90,8,373
S,1527389,-59,32,353
S,1527399,-45,66,331
S,1527409,-58,97,303
S,1527419,-88,63,308
S,1527429,-130,25,322
S,1527439,-154,31,321
S,1527449,-156,44,307
S,1527459,-144,45,323
S,1527469,-104,3,368
S,1527479,-66,63,333
S,1527489,-52,92,333
S,1527499,-72,70,363
S,1527509,-100,54,381
S,1527519,-122,63,373
S,1527529,-123,86,359
S,1527539,-109,83,336
S,1527549,-101,59,351
S,1527559,-82,35,339
S,1527569,-67,7,355
S,1527579,-41,19,345
S,1527589,-11,35,326
S,1527603,11,37,319
S,1527609,-42,17,355
S,1527619,-20,-13,315
S,1527629,-28,11,293
S,1527639,-5,-19,281
S,1527649,-14,-3,261
S,1527659,15,-50,266
S,1527669,43,-40,243
S,1527679,63,-23,233
S,1527689,61,-12,231
S,1527699,53,-11,233
S,1527709,40,-2,236
S,1527719,39,-3,223
S,1527729,45,-30,242
S,1527739,53,-66,263
S,1527749,48,-75,267
S,1527759,52,-38,228
S,1527769,64,-30,218
S,1527779,80,-41,193
S,1527789,85,-62,183
S,1527799,88,-25,168
S,1527809,96,10,131
S,1527819,104,-32,124
S,1527829,77,-51,131
S,1527839,89,-8,125
S,1527849,97,-31,140
S,1527859,45,-82,192
S,1527869,47,-52,160
S,1527879,16,-56,202
S,1527889,38,-71,205
S,1527899,59,-71,193
S,1527909,77,-26,167
S,1527919,73,-5,179
S,1527929,65,29,156
S,1527939,76,48,173
S,1527949,74,27,227
S,1527959,89,57,206
S,1527969,87,50,216
S,1527979,86,3,245
S,1527989,92,-6,248
S,1527999,104,19,231
S,1528009,93,32,253
S,1528019,74,58,250
S,1528029,45,78,240
S,1528039,41,85,234
S,1528049,58,90,217
S,1528059,74,49,234
S,1528069,75,21,229
S,1528079,89,0,230
S,1528089,98,-19,255
S,1528099,92,-20,267
S,1528109,86,-1,269
S,1528119,82,12,269
S,1528129,79,1,270
S,1528139,75,35,235
S,1528149,72,4,242
S,1528159,87,11,233
S,1528169,103,18,247
S,1528179,92,24,247
S,1528189,93,24,253
S,1528199,69,20,247
S,1528209,67,0,260
S,1528219,76,-12,270
S,1528229,97,19,241
S,1528239,98,11,235
S,1528249,97,0,237
S,1528259,108,8,232
S,1528269,113,13,242
S,1528279,123,18,256
S,1528289,130,35,250
S,1528299,129,25,256
S,1528309,130,11,271
S,1528319,135,18,270
S,1528329,135,14,261
S,1528339,126,6,254
S,1528349,115,10,238
S,1528359,113,-4,232
S,1528369,113,-10,208
S,1528379,104,-26,215
S,1528389,111,-14,216
S,1528399,111,27,198
S,1528409,114,62,195
S,1528419,100,45,220
S,1528429,97,72,205
S,1528439,104,60,197
S,1528449,85,44,200
S,1528459,78,44,193
S,1528469,86,38,186
S,1528479,96,34,188
S,1528489,105,31,184
S,1528499,117,41,186
S,1528509,129,38,198
S,1528519,153,35,240
S,1528529,163,30,243
S,1528539,124,26,245
S,1528549,95,9,238
S,1528559,72,-18,222
S,1528569,61,-23,221
S,1528579,64,-39,230
S,1528589,69,-58,240
S,1528599,79,-81,253
S,1528609,95,-87,263
S,1528619,101,-32,236
S,1528629,79,6,211
S,1528639,60,-47,245
S,1528649,46,-78,252
S,1528659,33,-76,236
S,1528669,16,-99,249
S,1528679,15,-106,250
S,1528689,21,-107,243
S,1528699,33,-117,244
S,1528709,22,-142,258
S,1528719,20,-171,271
S,1528729,14,-178,286
S,1528739,11,-170,287
S,1528749,5,-148,267
S,1528759,6,-147,256
S,1528769,6,-146,244
S,1528779,13,-134,230
S,1528789,15,-124,221
S,1528799,15,-120,233
S,1528809,5,-133,241
S,1528819,-11,-118,225
S,1528829,-31,-172,275
S,1528839,-48,-144,262
S,1528849,-60,-142,259
S,1528859,-64,-143,263
S,1528869,-68,-160,267
S,1528879,-69,-158,274
S,1528889,-62,-148,269
S,1528899,-52,-133,266
S,1528909,-53,-102,260
S,1528919,-63,-146,275
S,1528929,-69,-115,276
S,1528939,-85,-87,268
M,1528939,UNK,72,END
OK end
M,1534628,UNK,73,START
OK start
S,1534629,39,7,102
S,1534639,58,-45,126
S,1534649,65,-226,317
S,1534659,28,-161,259
S,1534669,40,-103,191
S,1534679,94,-106,162
S,1534689,118,-92,180
S,1534699,64,-90,249
S,1534709,26,-56,284
S,1534719,9,-3,286
S,1534729,15,-2,340
S,1534739,16,-14,365
S,1534749,42,-26,355
S,1534759,66,-16,344
S,1534769,80,-15,354
S,1534779,98,-29,344
S,1534789,101,-32,323
S,1534799,74,-24,291
S,1534809,70,11,240
S,1534819,89,-5,230
S,1534829,80,-51,242
S,1534839,69,-83,223
S,1534849,72,-122,192
S,1534859,113,-253,88
S,1534869,79,-240,119
S,1534879,72,-190,183
S,1534889,78,-128,190
S,1534899,77,-98,193
S,1534909,72,-86,201
S,1534919,51,-60,202
S,1534929,27,-1,215
S,1534939,47,66,197
S,1534949,52,57,283
S,1534959,114,53,334
S,1534969,51,84,451
S,1534979,-13,200,432
S,1534989,14,145,459
S,1534999,62,77,369
S,1535009,73,38,284
S,1535019,105,-18,254
S,1535029,120,-56,252
S,1535039,111,-71,238
S,1535049,107,-79,209
S,1535059,107,-87,173
S,1535069,101,-104,146
S,1535079,73,-102,120
S,1535089,43,-87,98
S,1535099,29,-79,89
S,1535109,33,-86,143
S,1535119,36,-62,192
S,1535129,29,-51,213
S,1535139,26,-57,223
S,1535149,38,-82,245
S,1535159,50,-45,245
S,1535169,58,57,254
S,1535179,44,157,318
S,1535189,86,282,291
S,1535199,-58,344,422
S,1535209,-44,334,421
S,1535219,8,254,348
S,1535229,61,148,327
S,1535239,87,53,298
S,1535249,67,3,289
S,1535259,122,-45,335
S,1535269,142,-54,361
S,1535279,86,-41,297
S,1535289,66,-77,283
S,1535299,34,-165,211
S,1535309,-69,-296,115
S,1535319,-157,-356,275
S,1535329,-162,-111,290
S,1535339,-44,-192,283
S,1535349,-53,-192,267
S,1535359,-58,-126,263
S,1535369,-17,-84,223
S,1535379,-14,-13,239
S,1535389,4,81,251
S,1535399,60,97,234
S,1535409,108,172,299
S,1535419,112,310,335
S,1535429,83,430,330
S,1535439,66,413,287
S,1535449,105,248,322
S,1535459,79,125,327
S,1535469,60,59,302
S,1535479,115,3,280
S,1535489,153,-20,208
S,1535499,56,-90,245
S,1535509,11,-250,233
S,1535519,-10,-405,273
S,1535529,-47,-460,317
S,1535539,-65,-447,331
S,1535549,-52,-289,313
S,1535559,4,-186,236
S,1535569,7,-106,204
S,1535579,17,-69,177
S,1535589,44,-43,188
S,1535599,70,39,234
S,1535609,142,110,221
S,1535619,210,223,216
S,1535629,148,397,263
S,1535643,60,469,257
S,1535649,-25,469,182
S,1535659,-64,372,202
S,1535669,-3,187,263
S,1535679,-15,152,245
S,1535689,18,90,290
S,1535699,32,77,277
S,1535709,218,-131,316
S,1535719,212,-235,240
S,1535729,120,-312,272
S,1535739,44,-380,335
S,1535749,-163,-489,366
S,1535759,-182,-368,293
S,1535769,-12,-219,281
S,1535779,50,-70,174
S,1535789,63,-14,209
S,1535799,93,-24,275
S,1535809,176,33,210
S,1535819,250,107,140
S,1535829,257,211,226
S,1535839,149,373,243
S,1535849,24,373,273
S,1535859,-42,366,297
S,1535869,-15,284,336
S,1535879,90,123,255
S,1535889,86,76,228
S,1535899,99,27,200
S,1535909,88,-16,204
S,1535919,36,-95,241
S,1535929,31,-132,237
S,1535939,43,-183,272
S,1535949,40,-228,311
S,1535959,41,-220,312
S,1535969,42,-186,353
S,1535979,25,-57,346
S,1535989,54,-2,310
S,1535999,91,64,298
S,1536009,126,118,331
S,1536019,147,187,326
S,1536029,153,239,320
S,1536039,123,252,337
S,1536049,119,244,321
S,1536059,144,142,298
S,1536069,135,64,286
S,1536079,119,-4,264
S,1536089,115,-51,223
S,1536099,84,-38,184
S,1536109,76,-31,160
S,1536119,32,-18,127
S,1536129,-1,-13,114
S,1536139,38,-52,95
S,1536149,10,-94,109
S,1536159,-21,-79,106
S,1536169,-15,-91,117
S,1536179,-11,-105,157
S,1536189,4,-110,174
S,1536199,33,-128,194
S,1536209,38,-126,250
S,1536219,19,-75,260
S,1536229,-7,-49,301
S,1536239,-19,-21,357
S,1536249,1,12,363
S,1536259,58,57,364
S,1536269,148,131,383
S,1536279,203,206,371
S,1536289,245,267,388
S,1536299,213,321,442
S,1536309,133,382,429
S,1536319,135,322,445
S,1536329,219,180,417
S,1536339,206,149,346
S,1536349,190,84,323
S,1536359,180,49,258
S,1536369,152,28,214
S,1536379,96,8,196
S,1536389,68,-22,189
S,1536399,40,15,95
S,1536409,2,26,74
S,1536419,-14,-2,71
S,1536429,-37,7,66
M,1536429,UNK,73,END
OK end
M,1541578,UNK,74,START
OK start
S,1541579,56,4,285
S,1541589,61,22,262
S,1541599,59,44,255
S,1541609,128,-2,204
S,1541619,121,-17,147
S,1541629,56,-57,166
S,1541639,17,-103,194
S,1541649,-8,-142,181
S,1541659,-100,-192,202
S,1541673,-116,-188,205
S,1541679,-75,-213,207
S,1541689,-81,-51,219
S,1541699,-91,11,215
S,1541709,-81,-24,201
S,1541719,-92,-63,188
S,1541729,-82,-66,198
S,1541739,-48,-86,301
S,1541749,7,-6,367
S,1541759,72,142,401
S,1541769,110,284,395
S,1541779,270,242,392
S,1541789,178,384,354
S,1541799,115,257,312
S,1541809,50,113,340
S,1541819,46,52,290
S,1541829,65,33,256
S,1541839,62,12,239
S,1541849,82,9,225
S,1541859,84,41,186
S,1541869,59,61,179
S,1541879,40,31,186
S,1541889,22,-1,226
S,1541899,14,11,220
S,1541909,9,19,225
S,1541919,-21,-36,238
S,1541929,-18,-46,188
S,1541939,0,-61,166
S,1541949,-13,-74,179
S,1541959,-12,-74,232
S,1541969,85,-134,346
S,1541979,-6,34,446
S,1541989,35,125,442
S,1541999,96,120,439
S,1542009,80,121,403
S,1542019,93,125,327
S,1542029,100,106,286
S,1542039,154,124,213
S,1542049,172,156,164
S,1542059,161,151,164
S,1542069,141,132,210
S,1542079,101,112,227
S,1542089,64,53,278
S,1542099,27,-13,300
S,1542109,2,1,247
S,1542119,-50,-51,220
S,1542129,-10,-110,171
S,1542139,-53,-130,168
S,1542149,-24,-113,169
S,1542159,-5,-74,232
S,1542169,13,-46,250
S,1542179,-40,9,258
S,1542189,-15,0,350
S,1542199,58,49,423
S,1542209,111,152,387
S,1542219,154,200,348
S,1542229,195,206,335
S,1542239,219,226,300
S,1542249,176,170,335
S,1542259,113,87,310
S,1542269,81,42,305
S,1542279,59,29,299
S,1542289,33,-26,281
S,1542299,6,-33,236
S,1542309,-3,-14,189
S,1542319,-7,-20,177
S,1542329,-24,-24,153
S,1542339,-56,-36,137
S,1542349,-66,-41,112
S,1542359,-68,-38,88
S,1542369,-55,-35,72
S,1542379,-46,-54,115
S,1542389,-36,-57,100
S,1542399,36,-130,242
S,1542409,-14,-23,337
S,1542419,14,48,458
S,1542429,92,138,543
S,1542439,190,297,489
S,1542449,217,400,396
S,1542459,158,369,383
S,1542469,148,259,377
S,1542479,149,190,317
S,1542489,109,125,296
S,1542499,68,72,277
S,1542509,87,46,229
S,1542519,69,45,195
S,1542529,50,20,193
S,1542539,22,3,206
S,1542549,-8,-7,208
S,1542559,-52,-36,216
S,1542569,-100,-59,208
S,1542579,-150,-85,206
S,1542589,-158,-93,175
S,1542599,-156,-108,170
S,1542609,-115,-101,171
S,1542619,-76,-64,180
S,1542629,-19,-8,229
S,1542639,56,90,311
S,1542649,287,104,376
S,1542659,175,371,355
S,1542669,215,461,321
S,1542679,273,382,370
S,1542689,195,360,341
S,1542699,174,223,364
S,1542709,127,92,309
S,1542719,93,-35,216
S,1542729,-23,-142,170
S,1542739,-95,-237,174
S,1542749,-164,-273,178
S,1542759,-198,-230,187
S,1542769,-221,-155,251
S,1542779,-230,-57,204
S,1542789,-236,-11,224
S,1542799,-192,-27,215
S,1542809,-162,-13,223
S,1542819,-103,-46,217
S,1542829,-61,-79,263
S,1542839,-54,39,290
S,1542849,31,140,271
S,1542859,341,151,247
S,1542869,205,386,288
S,1542879,230,406,284
S,1542889,284,356,314
S,1542899,225,335,325
S,1542909,202,270,311
S,1542919,154,193,291
S,1542929,100,119,274
S,1542939,41,26,258
S,1542949,-1,-41,234
S,1542959,-7,-59,199
S,1542969,-5,-63,196
S,1542979,-9,-60,198
S,1542989,-24,-43,207
S,1542999,-45,-35,199
S,1543009,-88,-71,224
S,1543019,-101,-115,246
S,1543029,-123,-125,270
S,1543039,-113,-96,272
S,1543049,-62,-25,252
S,1543059,-6,14,278
S,1543069,-31,194,298
S,1543079,-4,234,316
S,1543089,131,257,302
S,1543099,171,326,284
S,1543109,180,376,251
S,1543119,192,332,253
S,1543129,186,250,283
S,1543139,170,189,288
S,1543149,167,146,262
S,1543159,144,102,237
S,1543169,114,57,225
S,1543179,101,15,229
S,1543189,71,7,217
S,1543199,62,20,193
S,1543209,53,21,175
S,1543219,18,6,185
S,1543229,23,-53,196
S,1543239,-46,-67,225
S,1543249,-55,-106,209
S,1543259,-91,-115,201
S,1543269,-118,-120,221
S,1543279,-102,-130,263
S,1543289,-94,-89,294
S,1543299,-54,16,310
S,1543309,-81,151,392
S,1543319,5,182,418
S,1543329,110,260,376
S,1543339,162,387,292
S,1543349,171,395,245
S,1543359,194,277,233
S,1543369,193,149,232
S,1543379,186,126,201
M,1543379,UNK,74,END
OK end
M,1547568,UNK,75,START
OK start
S,1547569,-18,20,271
S,1547579,-17,19,271
S,1547589,-19,21,269
S,1547599,-18,23,271
S,1547609,-17,20,272
S,1547619,-16,19,269
S,1547629,-16,21,270
S,1547639,-18,20,271
S,1547649,-17,20,269
S,1547659,-18,20,270
S,1547669,-17,18,268
S,1547679,-17,20,270
S,1547689,-18,21,271
S,1547703,-18,20,268
S,1547709,-18,20,268
S,1547719,-18,21,270
S,1547729,-16,19,270
S,1547739,-17,21,269
S,1547749,-16,20,272
S,1547759,-16,19,270
S,1547769,-17,20,271
S,1547779,-18,21,270
S,1547789,-17,21,270
S,1547799,-17,20,270
S,1547809,100,-269,180
S,1547819,96,56,143
S,1547829,-43,60,339
S,1547839,-32,-13,329
S,1547849,-13,45,279
S,1547859,-20,9,280
S,1547869,-34,34,248
S,1547879,-13,31,230
S,1547889,-21,17,261
S,1547899,-22,7,296
S,1547909,-9,15,285
S,1547919,-16,24,262
S,1547929,-21,22,261
S,1547939,-16,22,267
S,1547949,-5,-6,273
S,1547959,-65,141,279
S,1547969,-59,-43,354
S,1547979,-28,-36,362
S,1547989,-2,36,266
S,1547999,-16,25,282
S,1548009,-14,26,297
S,1548019,-14,22,253
S,1548029,1,3,236
S,1548039,-35,32,251
S,1548049,-24,16,285
S,1548059,-13,13,288
