0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ESP-ROM:esp32c6-20220919
0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ERR unknown command (type 'help')
OK mode=LOG
M,14438,W,1,START
OK start
S,387519,-44,22,231
S,387529,-46,16,230
S,387539,-58,2,243
S,387549,-60,-2,242
S,387559,-52,-2,251
S,387569,-50,4,248
S,387579,-48,-7,237
S,387589,-42,-2,222
S,387599,-32,-16,218
S,387609,-22,-9,227
S,387619,-23,-5,252
S,387629,-36,-6,256
S,387639,-55,0,249
S,387649,-59,4,233
S,387659,-49,13,211
S,387669,-47,23,201
S,387679,-34,34,190
S,387689,-34,15,193
S,387699,-53,-11,220
S,387709,-77,-29,237
S,387719,-78,-18,228
S,387729,-80,-15,209
S,387739,-70,13,192
S,387749,-53,55,188
S,387759,-53,64,203
S,387769,-74,53,239
S,387779,-67,55,234
S,387789,-62,65,248
S,387799,-45,68,238
S,387809,-37,81,218
S,387819,-43,96,219
S,387829,-72,95,248
S,387839,-85,82,246
S,387849,-75,82,266
S,387859,-59,90,290
S,387869,-21,95,295
S,387879,7,107,297
S,387889,42,170,261
S,387899,52,170,267
S,387909,25,158,277
S,387919,-11,134,312
S,387933,-53,108,281
S,387939,-53,108,281
S,387949,-44,179,257
S,387959,-5,190,261
S,387969,16,215,287
S,387979,37,217,303
S,387989,49,188,313
S,387999,62,179,314
S,388009,70,202,308
S,388019,88,249,292
S,388029,92,258,289
S,388039,63,251,279
S,388049,45,232,266
S,388059,29,206,263
S,388069,42,205,258
S,388079,56,196,272
S,388089,68,201,287
S,388099,96,235,283
S,388109,82,249,270
S,388119,74,252,253
S,388129,66,259,237
S,388139,70,250,233
S,388149,63,242,230
S,388159,64,218,229
S,388169,67,194,235
S,388179,72,186,241
S,388189,76,187,260
S,388199,86,186,263
S,388209,87,182,266
S,388219,86,167,269
S,388229,83,158,269
S,388239,72,135,263
S,388249,64,117,252
S,388259,56,100,267
S,388269,42,62,275
S,388279,26,52,279
S,388289,21,47,285
S,388299,26,60,280
S,388309,31,66,267
S,388319,35,70,262
S,388329,30,72,263
S,388339,25,64,266
S,388349,28,49,265
S,388359,18,46,264
S,388369,11,27,279
S,388379,13,29,290
S,388389,20,22,301
S,388399,22,27,283
S,388409,5,24,276
S,388419,5,3,272
S,388429,0,14,270
S,388439,-5,4,272
S,388449,-20,6,264
S,388459,-16,28,249
S,388469,-8,40,241
S,388479,-13,27,259
S,388489,-6,26,273
S,388499,31,-13,291
S,388509,15,39,292
S,388519,-2,-2,256
S,388529,-33,8,255
S,388539,-29,12,255
S,388549,-33,14,249
S,388559,-37,29,249
S,388569,-33,11,266
S,388579,-15,2,291
S,388589,-13,-17,302
S,388599,-23,-40,300
S,388609,-36,-64,300
S,388619,-45,-69,286
S,388629,-46,-62,281
S,388639,-50,-56,283
S,388649,-48,-51,281
S,388659,-49,-33,275
S,388669,-49,-32,281
S,388679,-48,-43,286
S,388689,-45,-46,286
S,388699,-43,-47,287
S,388709,-42,-49,285
S,388719,-46,-53,286
S,388729,-50,-47,284
S,388739,-53,-44,280
S,388749,-50,-38,278
S,388759,-45,-37,278
S,388769,-46,-29,276
S,388779,-46,-27,277
S,388789,-47,-19,271
S,388799,-50,-14,269
S,388809,-57,-14,264
S,388819,-54,-9,258
S,388829,-53,2,254
S,388839,-50,3,254
S,388849,-44,14,252
S,388859,-33,13,260
S,388869,-30,20,262
S,388879,-36,20,263
S,388889,-45,13,260
S,388899,-40,22,257
S,388909,-29,35,258
S,388919,-26,37,255
S,388929,-21,43,257
S,388939,-19,44,258
S,388949,-24,39,260
S,388959,-30,31,260
S,388969,-33,30,262
S,388979,-41,29,266
S,388989,-37,35,265
S,388999,-34,48,266
S,389009,-33,47,264
S,389019,-32,49,265
S,389029,-29,43,268
S,389039,-31,40,270
S,389049,-35,31,273
S,389059,-35,32,276
M,389059,SLOPE,24,END
OK end
M,395058,SLOPE,25,START
OK start
S,395059,-66,79,241
S,395069,-69,77,241
S,395079,-66,74,240
S,395089,-67,72,244
S,395099,-64,66,247
S,395109,-69,65,256
S,395119,-65,57,259
S,395129,-62,62,262
S,395139,-60,60,255
S,395149,-62,63,244
S,395159,-66,59,238
S,395169,-69,52,235
S,395179,-68,42,238
S,395189,-61,35,230
S,395199,-56,34,229
S,395209,-53,17,236
S,395219,-61,3,251
S,395229,-64,-5,267
S,395239,-62,-6,272
S,395249,-61,-15,267
S,395259,-61,-22,255
S,395269,-55,-25,232
S,395279,-59,-31,237
S,395289,-52,-42,222
S,395299,-40,-46,218
S,395309,-33,-36,223
S,395319,-38,-39,232
S,395329,-32,-47,239
S,395339,-27,-36,238
S,395349,-21,-32,218
S,395359,-28,-33,209
S,395369,-34,-47,203
S,395379,-41,-46,189
S,395389,-67,-42,221
S,395399,-91,-67,247
S,395409,-103,-59,259
S,395419,-79,-28,247
S,395429,-58,-3,233
S,395439,-51,1,222
S,395449,-42,-1,193
S,395459,-27,9,187
S,395469,-21,15,213
S,395479,-31,28,239
S,395489,-43,36,288
S,395499,-39,79,308
S,395509,-11,124,274
S,395519,-4,139,257
S,395529,-19,110,237
S,395539,-41,99,202
S,395549,-66,72,183
S,395559,-93,44,221
S,395569,-87,52,251
S,395579,-54,62,296
S,395589,-36,89,309
S,395599,-27,78,305
S,395609,-29,88,292
S,395619,-26,102,260
S,395629,-23,122,222
S,395639,-1,152,200
S,395649,18,130,231
S,395659,28,140,253
S,395669,-3,83,336
S,395679,-20,78,359
S,395689,-19,89,342
S,395699,-69,180,329
S,395709,-79,82,296
S,395719,-8,148,252
S,395729,45,204,279
S,395739,66,195,283
S,395749,69,205,297
S,395759,73,217,299
S,395769,40,185,306
S,395779,33,151,287
S,395789,11,155,314
S,395799,6,139,310
S,395809,1,128,305
S,395819,-11,121,299
S,395829,-9,130,297
S,395839,10,139,299
S,395849,23,164,303
S,395859,32,177,298
S,395869,42,193,297
S,395879,49,200,290
S,395889,48,196,287
S,395899,51,189,276
S,395909,54,191,269
S,395919,56,172,266
S,395929,48,171,267
S,395939,43,163,257
S,395949,36,169,254
S,395959,33,173,247
S,395973,49,174,252
S,395979,61,173,258
S,395989,72,158,243
S,395999,68,171,265
S,396009,53,126,265
S,396019,48,127,261
S,396029,52,121,271
S,396039,42,87,266
S,396049,20,79,262
S,396059,17,76,261
S,396069,16,83,263
S,396079,17,90,262
S,396089,31,112,264
S,396099,45,100,266
S,396109,47,97,277
S,396119,44,63,291
S,396129,47,47,286
S,396139,41,41,272
S,396149,24,50,277
S,396159,40,58,266
S,396169,28,62,274
S,396179,18,51,269
S,396189,12,48,260
S,396199,4,23,266
S,396209,-2,21,277
S,396219,-5,21,272
S,396229,-2,22,256
S,396239,-7,9,246
S,396249,-19,7,243
S,396259,-14,2,248
S,396269,16,-12,205
S,396279,-3,-19,276
S,396289,-42,-28,297
S,396299,-48,-36,285
S,396309,-42,-7,287
S,396319,-26,-21,289
S,396329,-32,-6,289
S,396339,-35,0,274
S,396349,-45,2,270
S,396359,-55,-4,270
S,396369,-57,-7,271
S,396379,-63,-14,270
S,396389,-68,-31,272
S,396399,-63,-29,275
S,396409,-51,-15,280
S,396419,-45,-6,285
S,396429,-45,1,282
S,396439,-54,2,270
S,396449,-64,-6,266
S,396459,-67,-19,268
S,396469,-66,-25,272
S,396479,-70,-33,266
S,396489,-84,-35,263
S,396499,-81,-54,259
S,396509,-66,-50,278
S,396519,-50,-44,277
S,396529,-54,-48,277
S,396539,-62,-46,277
S,396549,-60,-42,274
S,396559,-55,-44,278
S,396569,-58,-41,274
S,396579,-55,-33,269
S,396589,-46,-10,268
S,396599,-46,1,263
S,396609,-46,9,263
S,396619,-46,17,264
S,396629,-49,18,267
S,396639,-47,16,268
S,396649,-48,18,268
S,396659,-50,19,266
S,396669,-40,25,270
S,396679,-37,28,271
S,396689,-36,34,268
S,396699,-31,37,270
S,396709,-29,39,273
S,396719,-34,39,270
S,396729,-34,37,270
S,396739,-30,39,274
S,396749,-34,34,274
S,396759,-41,27,269
S,396769,-40,30,268
S,396779,-41,32,268
S,396789,-41,32,265
S,396799,-41,33,266
S,396809,-38,39,268
S,396819,-35,37,267
S,396829,-41,32,269
S,396839,-40,27,267
S,396849,-45,24,267
S,396859,-46,17,267
M,396859,SLOPE,25,END
OK end
ERR start {W|RING|SLOPE|UNK}
M,410508,SLOPE,26,START
OK start
S,410509,-87,66,237
S,410519,-86,66,239
S,410529,-82,67,251
S,410539,-80,68,254
S,410549,-76,72,252
S,410559,-77,78,248
S,410569,-80,77,245
S,410579,-84,78,247
S,410589,-79,85,244
S,410599,-77,91,241
S,410609,-82,84,243
S,410619,-90,78,243
S,410629,-91,74,241
S,410639,-90,70,239
S,410649,-87,68,241
S,410659,-87,65,242
S,410669,-79,65,244
S,410679,-72,65,249
S,410689,-72,54,251
S,410699,-75,49,249
S,410709,-71,44,252
S,410719,-71,37,251
S,410729,-73,34,248
S,410739,-72,28,244
S,410749,-70,11,243
S,410759,-64,8,241
S,410769,-54,5,246
S,410779,-52,0,242
S,410789,-46,-18,233
S,410799,-45,-24,232
S,410809,-41,-42,234
S,410819,-35,-47,237
S,410829,-36,-62,235
S,410839,-39,-84,227
S,410849,-28,-87,238
S,410859,-5,-79,243
S,410869,-3,-90,242
S,410879,-16,-84,234
S,410889,-31,-89,225
S,410899,-42,-94,225
S,410909,-21,-86,212
S,410919,-3,-58,207
S,410929,-4,-34,221
S,410939,-24,-37,242
S,410949,-27,-30,252
S,410959,-18,-15,233
S,410969,-25,-26,216
S,410979,-25,-14,190
S,410989,-24,13,169
S,410999,-34,29,177
S,411009,-51,29,210
S,411019,-71,18,255
S,411029,-65,44,262
S,411039,-56,69,267
S,411049,-44,81,234
S,411059,-13,111,215
S,411069,3,146,197
S,411079,-2,109,209
S,411089,-11,110,224
S,411099,-24,100,271
S,411109,-31,104,315
S,411119,-9,145,325
S,411129,18,182,320
S,411139,17,171,303
S,411149,37,172,286
S,411159,-3,150,253
S,411169,15,176,228
S,411179,101,213,238
S,411189,106,222,285
S,411199,103,179,319
S,411209,101,224,339
S,411219,77,246,362
S,411229,59,252,328
S,411239,36,263,315
S,411249,25,298,289
S,411259,17,282,291
S,411269,34,266,280
S,411279,57,317,288
S,411289,91,328,292
S,411299,88,336,295
S,411309,154,311,291
S,411319,114,301,294
S,411329,75,271,289
S,411339,126,234,274
S,411349,69,228,247
S,411359,52,183,234
S,411369,68,190,223
S,411379,80,187,232
S,411389,94,170,228
S,411399,100,168,243
S,411409,105,137,246
S,411419,96,123,252
S,411429,95,96,248
S,411439,92,92,254
S,411449,94,97,261
S,411459,89,116,267
S,411469,83,127,247
S,411479,75,128,243
S,411489,69,112,245
S,411499,67,98,258
S,411509,64,74,266
S,411519,65,50,291
S,411529,82,32,307
S,411539,65,25,324
S,411549,55,21,321
S,411559,46,5,304
S,411569,32,7,282
S,411579,26,12,267
S,411589,26,30,256
S,411599,40,71,245
S,411609,52,67,240
S,411619,53,39,261
S,411629,50,4,285
S,411639,34,-27,289
S,411649,11,-58,282
S,411659,-15,-79,266
S,411669,-46,-74,241
S,411679,-125,-119,300
S,411689,-40,2,291
S,411699,14,-61,273
S,411709,-31,-33,286
S,411719,-24,-81,292
S,411729,-19,-76,300
S,411739,-27,-75,298
S,411749,-46,-98,291
S,411759,-66,-108,280
S,411769,-85,-117,270
S,411779,-98,-121,270
S,411789,-88,-119,269
S,411799,-56,-113,295
S,411809,-47,-100,303
S,411819,-60,-101,297
S,411829,-57,-88,283
S,411839,-66,-100,283
S,411849,-70,-94,276
S,411859,-64,-81,263
S,411869,-66,-81,260
S,411879,-66,-74,260
S,411889,-61,-55,261
S,411899,-49,-31,260
S,411909,-36,-19,264
S,411919,-29,-11,270
S,411929,-31,-12,274
S,411939,-36,-17,273
S,411949,-36,-13,269
S,411959,-35,-4,267
S,411969,-33,4,266
S,411979,-27,12,262
S,411989,-20,19,264
S,411999,-14,25,267
S,412009,-14,28,274
S,412019,-16,22,281
S,412029,-20,22,278
S,412039,-21,22,280
S,412053,-18,27,281
S,412059,-20,28,281
S,412069,-21,39,277
S,412079,-20,39,270
S,412089,-25,39,272
S,412099,-26,38,270
S,412109,-26,40,268
S,412119,-21,34,275
S,412129,-13,30,280
S,412139,-12,29,280
S,412149,-17,22,276
S,412159,-19,18,279
S,412169,-20,16,272
S,412179,-21,20,270
S,412189,-23,23,266
S,412199,-28,21,261
S,412209,-33,25,256
S,412219,-40,23,250
S,412229,-42,24,258
S,412239,-39,24,262
S,412249,-38,21,267
S,412259,-34,24,267
S,412269,-33,27,267
S,412279,-36,27,267
S,412289,-36,28,262
S,412299,-36,25,264
S,412309,-43,23,264
M,412309,SLOPE,26,END
OK end
M,423238,SLOPE,27,START
OK start
S,423239,-71,76,250
S,423249,-76,74,250
S,423259,-76,71,242
S,423269,-76,71,242
S,423279,-69,67,244
S,423289,-60,65,248
S,423299,-54,62,246
S,423309,-50,53,244
S,423319,-58,43,239
S,423329,-69,32,239
S,423339,-69,22,236
S,423349,-50,27,235
S,423359,-37,16,253
S,423369,-17,19,255
S,423379,-4,18,249
S,423389,-7,1,253
S,423399,-18,-9,240
S,423409,-32,-9,225
S,423419,-60,-2,222
S,423429,-69,-28,226
S,423439,-68,-7,239
S,423449,-61,2,237
S,423459,-47,-1,229
S,423469,-40,-20,234
S,423479,-30,-25,226
S,423489,-16,-24,214
S,423499,2,-10,201
S,423509,-19,2,208
S,423519,-44,2,215
S,423529,-53,9,230
S,423539,-59,-5,223
S,423549,-61,-7,225
S,423559,-49,2,205
S,423569,-39,12,181
S,423579,-48,2,195
S,423589,-70,20,210
S,423599,-76,28,227
S,423609,-94,34,238
S,423619,-110,19,224
S,423629,-115,48,210
S,423639,-96,44,206
S,423649,-88,35,208
S,423659,-90,21,236
S,423669,-102,14,266
S,423679,-101,23,292
S,423689,-91,76,295
S,423699,-82,121,247
S,423709,-96,100,236
S,423719,-101,84,235
S,423729,-79,110,241
S,423739,-44,119,254
S,423749,-20,129,282
S,423759,-37,108,313
S,423769,-58,112,312
S,423779,-78,123,311
S,423789,-54,130,290
S,423799,-55,148,239
S,423809,-92,175,272
S,423819,-82,93,251
S,423829,-48,132,223
S,423839,17,122,275
S,423849,56,132,340
S,423859,64,170,351
S,423869,59,216,327
S,423879,42,240,319
S,423889,25,252,305
S,423899,11,254,293
S,423909,9,259,289
S,423919,10,237,290
S,423929,28,239,301
S,423939,52,241,298
S,423949,75,244,314
S,423959,84,245,308
S,423969,92,242,304
S,423979,95,252,288
S,423989,83,245,279
S,423999,70,229,261
S,424009,67,223,259
S,424019,72,206,253
S,424029,66,193,244
S,424039,63,176,235
S,424049,66,169,235
S,424059,63,157,230
S,424069,66,157,217
S,424079,65,159,223
S,424089,69,149,232
S,424099,65,140,251
S,424113,64,128,255
S,424119,62,113,260
S,424129,50,103,260
S,424139,51,89,257
S,424149,72,78,274
S,424159,87,71,290
S,424169,78,63,289
S,424179,60,63,279
S,424189,43,53,271
S,424199,24,42,281
S,424209,17,17,274
S,424219,3,4,280
S,424229,7,-30,296
S,424239,31,-40,318
S,424249,36,-44,314
S,424259,36,-30,302
S,424269,16,-26,273
S,424279,-7,-28,248
S,424289,-30,-30,241
S,424299,-46,-26,241
S,424309,-48,-37,248
S,424319,-37,-57,261
S,424329,-30,-74,282
S,424339,-11,-112,304
S,424349,-1,-81,316
S,424359,-7,-101,276
S,424369,-32,-91,255
S,424379,-29,-86,257
S,424389,-25,-85,262
S,424399,-32,-93,277
S,424409,-39,-104,288
S,424419,-52,-117,292
S,424429,-61,-124,288
S,424439,-55,-124,287
S,424449,-32,-116,289
S,424459,-37,-120,288
S,424469,-36,-103,288
S,424479,-28,-85,280
S,424489,-24,-69,280
S,424499,-25,-63,277
S,424509,-28,-57,275
S,424519,-34,-57,265
S,424529,-41,-53,259
S,424539,-41,-45,260
S,424549,-36,-35,265
S,424559,-35,-28,265
S,424569,-34,-13,260
S,424579,-34,-4,259
S,424589,-31,3,261
S,424599,-27,5,261
S,424609,-26,5,259
S,424619,-26,4,267
S,424629,-15,9,273
S,424639,-12,14,279
S,424649,-12,5,276
S,424659,-17,13,280
S,424669,-22,7,272
S,424679,-31,6,270
S,424689,-35,10,268
S,424699,-33,14,266
S,424709,-30,22,269
S,424719,-28,22,269
S,424729,-26,27,272
S,424739,-24,19,271
S,424749,-29,16,273
S,424759,-29,6,267
S,424769,-32,6,264
S,424779,-25,15,267
S,424789,-21,20,271
S,424799,-19,24,273
S,424809,-12,32,280
S,424819,-12,30,283
S,424829,-17,19,283
S,424839,-22,18,281
S,424849,-25,8,279
S,424859,-31,3,279
S,424869,-33,-2,279
S,424879,-34,-5,276
S,424889,-33,2,279
S,424899,-27,14,277
S,424909,-29,23,275
S,424919,-25,24,277
S,424929,-21,32,281
S,424939,-22,29,273
S,424949,-30,25,270
S,424959,-35,17,267
S,424969,-40,12,265
S,424979,-39,11,265
S,424989,-38,13,268
S,424999,-34,11,267
S,425009,-30,17,272
S,425019,-32,15,271
S,425029,-35,17,266
S,425039,-31,14,271
M,425039,SLOPE,27,END
OK end
M,430838,SLOPE,28,START
OK start
S,430839,-108,67,231
S,430849,-106,82,231
S,430859,-111,71,236
S,430869,-116,70,237
S,430879,-114,62,234
S,430889,-114,55,226
S,430899,-114,48,230
S,430909,-113,41,232
S,430919,-113,34,233
S,430929,-111,40,225
S,430939,-107,36,228
S,430949,-101,40,225
S,430959,-91,38,223
S,430969,-87,31,221
S,430979,-84,20,218
S,430989,-80,19,212
S,430999,-72,11,211
S,431009,-79,7,212
S,431019,-93,-5,207
S,431029,-99,-23,209
S,431039,-84,-29,221
S,431049,-64,-33,209
S,431059,-47,-30,212
S,431069,-26,-25,200
S,431079,-22,-31,195
S,431089,-28,-36,186
S,431099,-58,-56,206
S,431109,-56,-65,219
S,431119,-53,-60,249
S,431129,-48,-67,232
S,431139,-30,-47,214
S,431149,-27,-55,204
S,431159,-29,-54,185
S,431169,-21,-36,175
S,431179,-7,-15,186
S,431189,-7,-11,198
S,431199,-29,-11,235
S,431209,-40,-6,259
S,431219,-40,23,251
S,431229,-44,51,215
S,431239,-54,56,174
S,431249,-60,67,126
S,431259,-65,60,131
S,431269,-70,47,185
S,431279,-101,35,272
S,431289,-100,22,319
S,431299,-84,105,300
S,431309,-87,142,264
S,431319,-92,170,213
S,431329,-64,198,200
S,431339,-33,182,204
S,431349,-7,161,218
S,431359,20,146,255
S,431369,26,111,279
S,431379,12,100,328
S,431389,3,120,353
S,431399,-18,132,361
S,431409,-17,154,325
S,431419,4,218,294
S,431429,-46,209,368
S,431439,12,118,211
S,431449,54,215,277
S,431459,55,161,407
S,431469,34,219,398
S,431479,7,258,364
S,431489,-24,283,311
S,431499,-16,316,286
S,431509,25,328,293
S,431519,44,312,305
S,431529,63,288,307
S,431539,87,281,302
S,431549,107,268,293
S,431559,120,269,288
S,431569,128,257,276
S,431579,121,245,259
S,431589,98,230,247
S,431599,87,201,232
S,431609,84,206,223
S,431619,87,195,220
S,431629,91,199,218
S,431639,100,211,210
S,431649,102,218,204
S,431659,101,213,198
S,431669,107,228,203
S,431679,109,216,203
S,431689,96,209,201
S,431699,89,199,207
S,431709,78,176,216
S,431719,68,156,226
S,431729,70,136,222
S,431739,74,138,214
S,431749,82,131,218
S,431759,83,112,217
S,431769,80,109,219
S,431779,68,87,244
S,431789,71,76,277
S,431799,71,81,295
S,431809,60,81,288
S,431819,44,91,273
S,431829,40,83,255
S,431839,26,70,240
S,431849,27,71,217
S,431859,16,30,259
S,431869,10,-3,294
S,431879,28,-27,318
S,431889,14,-28,316
S,431899,6,-72,329
S,431909,-18,-93,309
S,431919,-41,-119,322
S,431929,-27,-99,257
S,431939,-45,-63,261
S,431949,-74,-108,257
S,431959,-64,-79,242
S,431969,-25,-73,275
S,431979,11,-95,321
S,431989,24,-115,341
S,431999,22,-120,339
S,432009,-6,-130,321
S,432019,-34,-137,300
S,432029,-50,-135,289
S,432039,-57,-128,274
S,432049,-46,-82,260
S,432059,-42,-73,257
S,432069,-38,-60,262
S,432079,-27,-46,275
S,432089,-20,-36,280
S,432099,-21,-28,276
S,432109,-32,-28,270
S,432119,-37,-28,267
S,432129,-37,-34,272
S,432139,-34,-29,267
S,432153,-30,-19,260
S,432159,-23,-2,259
S,432169,-19,2,266
S,432179,-18,8,266
S,432189,-20,4,270
S,432199,-22,1,264
S,432209,-27,-3,259
S,432219,-26,-2,256
S,432229,-25,-2,256
S,432239,-21,1,256
S,432249,-24,0,258
S,432259,-28,1,257
S,432269,-25,4,258
S,432279,-13,7,262
S,432289,-9,3,269
S,432299,-11,6,270
S,432309,-9,10,270
S,432319,-9,15,268
S,432329,-10,22,269
S,432339,-15,20,270
S,432349,-15,25,270
S,432359,-22,25,274
S,432369,-25,23,272
S,432379,-23,23,274
S,432389,-22,19,273
S,432399,-21,15,275
S,432409,-18,12,280
S,432419,-14,15,285
S,432429,-14,13,286
S,432439,-16,12,283
S,432449,-21,14,280
S,432459,-25,11,280
S,432469,-32,4,281
S,432479,-32,8,275
S,432489,-31,3,280
S,432499,-30,9,278
S,432509,-28,15,277
S,432519,-26,18,278
S,432529,-27,18,276
S,432539,-30,18,284
S,432549,-33,-6,277
S,432559,-44,-9,283
S,432569,-44,-17,271
S,432579,-49,-16,268
S,432589,-51,-28,273
S,432599,-51,-23,275
S,432609,-49,-26,275
S,432619,-53,-28,277
S,432629,-60,-28,271
S,432639,-67,-37,270
M,432639,SLOPE,28,END
OK end
M,437918,SLOPE,29,START
OK start
S,437919,-115,60,217
S,437929,-113,56,220
S,437939,-107,42,222
S,437949,-100,41,229
S,437959,-90,40,235
S,437969,-86,33,232
S,437979,-89,39,212
S,437989,-100,45,188
S,437999,-114,40,179
S,438009,-119,27,179
S,438019,-118,26,187
S,438029,-113,20,197
S,438039,-101,11,215
S,438049,-75,17,230
S,438059,-59,23,226
S,438069,-63,17,200
S,438079,-74,13,168
S,438089,-75,4,167
S,438099,-84,18,179
S,438109,-98,-22,214
S,438119,-102,-21,208
S,438129,-89,-35,219
S,438139,-67,-28,218
S,438149,-41,9,202
S,438159,-37,15,186
S,438169,-56,26,186
S,438183,-82,4,191
S,438189,-82,4,191
S,438199,-91,-8,202
S,438209,-65,-16,228
S,438219,-51,-30,243
S,438229,-46,-28,232
S,438239,-35,0,214
S,438249,-31,18,209
S,438259,-35,19,208
S,438269,-52,11,221
S,438279,-76,12,225
S,438289,-90,-1,242
S,438299,-91,-7,254
S,438309,-85,5,271
S,438319,-67,36,271
S,438329,-32,64,242
S,438339,-25,66,208
S,438349,-40,78,237
S,438359,-41,71,279
S,438369,-54,56,310
S,438379,-66,45,347
S,438389,-79,52,347
S,438399,-75,95,308
S,438409,-65,159,262
S,438419,-52,182,220
S,438429,-53,181,233
S,438439,-24,138,254
S,438449,4,107,268
S,438459,23,70,302
S,438469,22,51,345
S,438479,12,59,364
S,438489,3,73,324
S,438499,-16,146,286
S,438509,-21,188,261
S,438519,-36,212,240
S,438529,-28,198,251
S,438539,-19,175,232
S,438549,-2,113,299
S,438559,32,125,289
S,438569,44,107,311
S,438579,58,151,302
S,438589,45,167,278
S,438599,43,194,267
S,438609,39,210,271
S,438619,48,220,281
S,438629,67,234,289
S,438639,85,242,296
S,438649,109,257,302
S,438659,121,254,309
S,438669,129,260,293
S,438679,122,243,289
S,438689,122,233,277
S,438699,106,216,271
S,438709,93,210,261
S,438719,83,212,246
S,438729,73,231,229
S,438739,74,237,216
S,438749,85,244,202
S,438759,90,237,203
S,438769,102,212,216
S,438779,99,206,233
S,438789,105,193,229
S,438799,96,187,225
S,438809,97,174,221
S,438819,96,164,233
S,438829,100,152,232
S,438839,86,141,239
S,438849,92,138,242
S,438859,85,128,253
S,438869,73,109,257
S,438879,60,98,257
S,438889,45,87,254
S,438899,30,93,243
S,438909,20,83,247
S,438919,24,83,248
S,438929,50,86,259
S,438939,68,67,277
S,438949,66,35,292
S,438959,53,24,300
S,438969,33,10,294
S,438979,17,5,272
S,438989,6,15,254
S,438999,5,-10,244
S,439009,-3,9,258
S,439019,5,-8,252
S,439029,29,-27,262
S,439039,51,-33,302
S,439049,67,-36,321
S,439059,57,-29,319
S,439069,22,-28,291
S,439079,-9,-24,267
S,439089,-22,-18,243
S,439099,-42,-28,238
S,439109,-42,-41,232
S,439119,-35,-52,252
S,439129,-9,-71,285
S,439139,-2,-92,301
S,439149,-6,-106,299
S,439159,-14,-100,278
S,439169,-21,-98,266
S,439179,-36,-109,269
S,439189,-40,-110,269
S,439199,-39,-118,276
S,439209,-46,-109,270
S,439219,-43,-116,270
S,439229,-36,-112,280
S,439239,-22,-99,286
S,439249,-33,-84,276
S,439259,-41,-68,268
S,439269,-39,-62,264
S,439279,-38,-51,275
S,439289,-38,-54,273
S,439299,-30,-48,268
S,439309,-22,-36,270
S,439319,-19,-34,272
S,439329,-17,-32,274
S,439339,-11,-28,278
S,439349,-7,-20,282
S,439359,-1,-9,281
S,439369,-3,-7,279
S,439379,-8,1,276
S,439389,-7,1,271
S,439399,-11,5,268
S,439409,-12,4,266
S,439419,-11,3,267
S,439429,-14,1,271
S,439439,-13,2,275
S,439449,-7,4,279
S,439459,-3,10,283
S,439469,-2,6,281
S,439479,1,4,285
S,439489,0,4,281
S,439499,-4,4,277
S,439509,-9,1,270
S,439519,-18,-1,267
S,439529,-19,-3,270
S,439539,-23,-11,274
S,439549,-21,-8,280
S,439559,-16,0,281
S,439569,-14,5,280
S,439579,-15,9,279
S,439589,-16,8,276
S,439599,-16,8,279
S,439609,-18,3,281
S,439619,-23,-3,279
S,439629,-31,-15,283
S,439639,-35,-20,278
S,439649,-40,-37,287
S,439659,-43,-37,281
S,439669,-42,-23,275
S,439679,-38,-17,277
S,439689,-37,-19,275
S,439699,-46,-9,267
S,439709,-49,-5,262
S,439719,-49,-4,264
M,439719,SLOPE,29,END
OK end
M,445058,SLOPE,30,START
OK start
S,445059,-126,61,226
S,445069,-106,75,226
S,445079,-102,92,226
S,445089,-99,108,223
S,445099,-85,110,230
S,445109,-79,104,233
S,445119,-73,93,232
S,445129,-71,80,236
S,445139,-72,63,243
S,445149,-77,41,248
S,445159,-83,32,237
S,445169,-90,34,240
S,445179,-91,40,252
S,445189,-81,46,250
S,445199,-75,37,246
S,445209,-67,23,229
S,445219,-45,22,218
S,445229,-25,25,223
S,445239,-25,7,224
S,445249,-49,-16,237
S,445259,-66,-35,251
S,445269,-71,-23,255
S,445279,-74,-21,244
S,445289,-77,-25,238
S,445299,-60,-16,218
S,445309,-53,-7,206
S,445319,-32,-2,205
S,445329,-32,-3,231
S,445339,-44,-23,230
S,445349,-54,-40,218
S,445359,-46,-36,204
S,445369,-38,27,220
S,445379,-29,28,227
S,445389,-27,42,234
S,445399,-31,33,209
S,445409,-41,28,208
S,445419,-28,19,207
S,445429,-19,8,222
S,445439,-42,16,259
S,445449,-54,23,261
S,445459,-85,56,254
S,445469,-123,69,228
S,445479,-124,99,212
S,445489,-95,147,191
S,445499,-64,144,178
S,445509,-36,150,190
S,445519,-20,112,211
S,445529,-41,74,285
S,445539,-43,45,338
S,445549,-24,107,318
S,445559,-27,128,280
S,445569,-64,173,248
S,445579,-54,174,224
S,445589,-43,177,226
S,445599,-17,143,243
S,445609,5,125,259
